:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: FINE KNOB
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
2.268,197,1.89,-1.11,0.00,2.37,-0.09,0.00,2.45,2.38,1,1,1,1,1,1,1
2.284,198,1.89,-1.11,0.00,2.37,-0.09,0.00,2.44,2.31,1,1,1,1,1,1,1
2.284,199,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.284,200,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
2.284,201,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.37,1,1,1,1,1,1,1
2.284,202,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.40,1,1,1,1,1,1,1
2.284,203,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
2.317,204,1.89,-1.11,0.00,2.37,-0.09,0.00,2.40,2.30,1,1,1,1,1,1,1
2.334,205,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
2.334,206,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.351,207,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.37,1,1,1,1,1,1,1
2.351,208,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.39,1,1,1,1,1,1,1
2.351,209,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.368,210,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.384,211,1.89,-1.11,0.00,2.37,-0.09,0.00,2.45,2.40,1,1,1,1,1,1,1
2.401,212,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
2.418,213,1.89,-1.11,0.00,2.37,-0.09,0.00,2.44,2.30,1,1,1,1,1,1,1
2.419,214,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.37,1,1,1,1,1,1,1
2.419,215,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.434,216,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
2.451,217,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.36,1,1,1,1,1,1,1
2.468,218,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.36,1,1,1,1,1,1,1
2.468,219,1.89,-1.11,0.00,2.37,-0.09,0.00,2.43,2.30,1,1,1,1,1,1,1
2.484,220,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
2.501,221,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.36,1,1,1,1,1,1,1
2.501,222,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
2.518,223,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.36,1,1,1,1,1,1,1
2.534,224,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.40,1,1,1,1,1,1,1
2.534,225,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
2.552,226,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
2.584,227,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.37,1,1,1,1,1,1,1
2.601,228,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.37,1,1,1,1,1,1,1
2.618,229,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
2.634,230,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
2.667,231,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.685,232,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
2.685,233,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
2.685,234,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.36,1,1,1,1,1,1,1
2.685,235,1.89,-1.11,0.00,2.37,-0.09,0.00,2.50,2.36,1,1,1,1,1,1,1
2.701,236,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.37,1,1,1,1,1,1,1
2.701,237,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.37,1,1,1,1,1,1,1
2.701,238,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.37,1,1,1,1,1,1,1
2.701,239,1.89,-1.11,0.00,2.37,-0.09,-0.62,2.48,2.38,1,1,1,1,1,1,1
2.701,240,1.89,-1.11,0.00,2.37,-0.09,-0.79,2.47,2.38,1,1,1,1,1,1,1
2.717,241,1.89,-1.11,0.00,2.37,-0.09,-0.88,2.47,2.39,1,1,1,1,1,1,1
2.734,242,1.89,-1.11,0.00,2.37,-0.09,-0.97,2.47,2.38,1,1,1,1,1,1,1
2.751,243,1.89,-1.11,0.00,2.37,-0.09,-0.97,2.42,2.28,1,1,1,1,1,1,1
2.767,244,1.89,-1.11,0.00,2.37,-0.09,-1.05,2.47,2.37,1,1,1,1,1,1,1
2.767,245,1.89,-1.11,0.00,2.37,-0.09,-1.05,2.47,2.38,1,1,1,1,1,1,1
