:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: GRIP
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
2.299,208,6.82,2.41,90.18,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
2.332,209,6.90,2.45,90.18,-1.67,0.26,-0.35,2.35,2.33,1,1,1,1,1,1,1
2.349,210,6.97,2.48,90.09,-1.67,0.26,-0.35,2.48,2.37,1,1,1,1,1,1,1
2.382,211,7.04,2.52,90.09,-1.67,0.26,-0.35,2.51,2.39,1,1,1,1,1,1,1
2.382,212,7.10,2.55,90.09,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
2.382,213,7.16,2.57,90.09,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
2.382,214,7.21,2.59,90.09,-1.67,0.26,-0.35,2.45,2.38,1,1,1,1,1,1,1
2.382,215,7.25,2.59,90.09,-1.67,0.26,-0.35,2.34,2.29,1,1,1,1,1,1,1
2.399,216,7.25,2.60,90.18,-1.67,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
2.399,217,7.29,2.60,90.18,-1.67,0.26,-0.35,2.48,2.36,1,1,1,1,1,1,1
2.399,218,7.32,2.59,90.18,-1.67,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
2.432,219,7.33,2.58,90.09,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
2.449,220,7.35,2.58,90.09,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
2.466,221,7.36,2.58,90.09,-1.67,0.26,-0.35,2.36,2.34,1,1,1,1,1,1,1
2.483,222,7.38,2.57,90.00,-1.67,0.26,-0.35,2.49,2.31,1,1,1,1,1,1,1
2.483,223,7.41,2.57,90.00,-1.67,0.26,-0.35,2.50,2.38,1,1,1,1,1,1,1
2.517,224,7.44,2.57,89.82,-1.67,0.26,-0.35,2.51,2.38,1,1,1,1,1,1,1
2.532,225,7.44,2.57,89.74,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
2.533,226,7.48,2.57,89.74,-1.67,0.26,-0.35,2.49,2.33,1,1,1,1,1,1,1
2.533,227,7.52,2.57,89.74,-1.67,0.26,-0.35,2.50,2.36,1,1,1,1,1,1,1
2.533,228,7.56,2.56,89.74,-1.67,0.26,-0.35,2.47,2.31,1,1,1,1,1,1,1
2.549,229,7.60,2.55,89.82,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
2.549,230,7.64,2.55,89.82,-1.67,0.26,-0.35,2.48,2.37,1,1,1,1,1,1,1
2.549,231,7.69,2.54,89.74,-1.67,0.26,-0.35,2.49,2.37,1,1,1,1,1,1,1
2.566,232,7.74,2.53,89.74,-1.67,0.26,-0.35,2.50,2.36,1,1,1,1,1,1,1
2.566,233,7.80,2.53,89.65,-1.67,0.26,-0.35,2.48,2.36,1,1,1,1,1,1,1
2.582,234,7.85,2.52,89.65,-1.67,0.26,-0.35,2.51,2.32,1,1,1,1,1,1,1
2.599,235,7.85,2.51,89.65,-1.67,0.26,-0.35,2.51,2.38,1,1,1,1,1,1,1
2.599,236,7.85,2.50,89.65,-1.67,0.26,-0.35,2.50,2.37,1,1,1,1,1,1,1
2.616,237,7.85,2.50,89.65,-1.67,0.26,-0.35,2.50,2.38,1,1,1,1,1,1,1
2.632,238,7.85,2.49,89.65,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
2.632,239,7.85,2.48,89.56,-1.67,0.26,-0.35,2.46,2.36,1,1,1,1,1,1,1
2.649,240,7.92,2.47,89.56,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
2.666,241,7.99,2.46,89.56,-1.67,0.26,-0.35,2.45,2.37,1,1,1,1,1,1,1
2.699,242,7.99,2.46,89.65,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
2.716,243,8.06,2.45,89.65,-1.67,0.26,-0.35,2.46,2.35,1,1,1,1,1,1,1
